z,H_z_Zx
1.6657755511022043,163.60282986926688
1.6717855711422844,164.14023607671942
1.6777955911823645,164.702781177754
1.6838056112224447,165.2643173354537
1.689815631262525,165.79862550416183
1.695825651302605,166.45119641515237
1.7018356713426852,166.90657569506348
1.7078456913827653,167.48797741993585
1.7138557114228454,168.03431450021318
1.7198657314629258,168.6425356991271
1.7258757515030059,169.1683957082864
1.731885771543086,169.70286295457976
1.737895791583166,170.46062551096227
1.7439058116232464,170.82491470027549
1.7499158316633265,171.40605218398775
1.7559258517034066,171.98552625602488
1.7619358717434868,172.5377306167955
1.7679458917835669,173.09641911043872
1.7739559118236472,173.64947694567164
1.7799659318637273,174.21552651464432
1.7859759519038074,174.78305784737896
1.7919859719438875,175.3581918981355
1.7979959919839679,175.94685049162396
1.804006012024048,176.46808524116346
1.810016032064128,177.0588069231114
1.8160260521042082,177.7755910545424
1.8220360721442883,178.1957568595233
1.8280460921843686,178.784201108646
1.8340561122244488,179.3357243703977
1.8400661322645289,179.88523573437652
1.846076152304609,180.47438227618701
1.8520861723446893,181.02139318407913
1.8580961923847694,181.61193284030983
1.8641062124248495,182.1929508895379
1.8701162324649296,182.75925405445452
1.8761262525050098,183.35909943228785
1.88213627254509,183.9028542196324
1.8881462925851702,184.4729439175483
1.8941563126252503,185.08466934696307
1.9001663326653304,185.64916008977602
1.9061763527054107,186.2231110121283
1.9121863727454909,186.78772246514066
1.918196392785571,187.38067065150915
1.924206412825651,187.9518777490023
1.9302164328657312,188.52236484884267
1.9362264529058115,189.1077353517603
1.9422364729458916,189.70318325613835
1.9482464929859717,190.25029465669186
1.9542565130260519,190.8550206535595
1.9602665330661322,191.44424028274884
1.9662765531062123,192.03148010244834
1.9722865731462924,192.60576141250905
1.9782965931863725,193.18953913088174
1.9843066132264526,193.82895161207458
1.990316633266533,194.38380651866362
1.996326653306613,194.94829559627135
2.002336673346693,195.5443392804105
2.0083466933867733,196.13825055590945
2.0143567134268534,196.7083363928958
2.0203667334669335,197.30904953375733
2.026376753507014,197.8717334957644
2.032386773547094,198.47537566511542
2.0383967935871743,199.06150173124345
2.0444068136272544,199.66357193854137
2.0504168336673345,200.24810047439854
2.0564268537074146,200.8489345066841
2.0624368737474947,201.43297961584187
2.068446893787575,202.02544797414595
2.074456913827655,202.64302866686532
2.0804669338677355,203.21484212805692
2.0864769539078156,203.82058880968268
2.0924869739478957,204.4047827527245
2.098496993987976,205.01205245852665
2.104507014028056,205.59625873628366
2.110517034068136,206.20553709394446
2.116527054108216,206.85390347881264
2.1225370741482963,207.394116639444
2.1285470941883764,207.99960105964124
2.134557114228457,208.60582227770252
2.140567134268537,209.19044728592627
2.146577154308617,209.78285309082727
2.1525871743486973,210.4026298818756
2.1585971943887774,211.07419125653848
2.1646072144288575,211.59907626278184
2.1706172344689376,212.16861537908153
2.1766272545090177,212.82997028047856
2.182637274549098,213.4231492457789
2.1886472945891784,214.01520510451647
2.1946573146292585,214.58705085013386
2.2006673346693386,215.2000136269666
2.2066773547094187,215.83179138055758
2.212687374749499,216.44905516209815
2.218697394789579,217.06910150835404
2.224707414829659,217.6493307417694
2.230717434869739,218.26432069428364
2.2367274549098193,218.88387581952935
2.2427374749499,219.47749081505665
2.24874749498998,220.12928351667782
2.25475751503006,220.6789689866668
2.26076753507014,221.31349450310637
2.2667775551102203,221.9360888347662
2.2727875751503004,222.5346357812713
2.2787975951903805,223.16879187941458
2.2848076152304606,223.76829820804127
2.2908176352705407,224.39001219180335
2.2968276553106213,225.00489578383835
2.3028376753507014,225.5811739831602
2.3088476953907815,226.24192789253223
2.3148577154308616,226.84536777618325
2.3208677354709417,227.4700022031117
2.326877755511022,228.08979217248992
2.332887775551102,228.6962918674785
2.338897795591182,229.34585565943365
2.344907815631262,229.94700270617648
2.3509178356713427,230.55838666538742
2.356927855711423,231.17447631309216
2.362937875751503,231.80850748703878
2.368947895791583,232.41984328692544
2.374957915831663,233.3671743074738
2.3809679358717433,233.674413385069
2.3869779559118234,234.29822121750334
2.3929879759519035,234.9263496433819
